ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100670561,Flora Damansara,2015.0,RM 800 per month,Selangor - Damansara Perdana,Apartment,3.0,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
100728399,Residensi Zamrud @ Kajang,2019.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1022 sq.ft.,Not Furnished,"Parking, Swimming Pool, Lift
100596643,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Sauna
100508179,Ascotte Boulevard,2017.0,RM 800 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,998 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
100805895,D'Cassia Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Parking
100246713,Desa Dua Aman Puri,1990.0,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,837 sq.ft.,Not Furnished,"Parking, Minimart, Swimming Pool
100741846,Vista Impiana,2004.0,RM 800 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,794 sq.ft.,Not Furnished,"Swimming Pool, Playground, Security
100702081,Pangsapuri Kempas,2000.0,RM 800 per month,Selangor - Cheras,Apartment,3.0,1.0,2.0,753 sq.ft.,Fully Furnished,"Parking, Security, Playground
100699486,Flora Damansara,2015.0,RM 800 per month,Selangor - Damansara Perdana,Condominium,3.0,2.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift"
100593387,D'Cerrum Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,949 sq.ft.,Partially Furnished,"Parking, Security, Lift
100276422,Desa Dua Aman Puri,1990.0,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,873 sq.ft.,Not Furnished,"Jogging Track, Parking, Security"
100795453,Flora Damansara,2015.0,RM 800 per month,Selangor - Damansara Perdana,Condominium,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
100657967,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Not Furnished,"Jogging Track, Gymnasium, Sauna
99521727,CitiZen,2019.0,RM 800 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2.0,2.0,1194 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking
100066027,Desa Dua Aman Puri,1990.0,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Jogging Track, Minimart, Parking
100492912,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Sauna
100647823,D'Cassia Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
100646085,Ascotte Boulevard,2017.0,RM 800 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,860 sq.ft.,Not Furnished,"Lift, Parking, Security
97966851,D'Cassia Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Not Furnished,"Security, Gymnasium, Lift
100368039,Harmoni @ Eco Majestic,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,Parking,Cooking Allowed,Selangor
100270212,Harmoni @ Eco Majestic,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,900 sq.ft.,Not Furnished,"Parking, Security, Lift
100464104,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Sauna
100253253,Desa Dua Aman Puri,1990.0,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Jogging Track, Security, Parking
99861498,Harmoni @ Eco Majestic,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,1.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Security, Lift
100442258,D'Cassia Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,860 sq.ft.,Not Furnished,"Sauna, Lift, Minimart
100779309,Flora Damansara,2015.0,RM 800 per month,Selangor - Damansara Perdana,Apartment,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift
100608644,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Sauna
100263618,Desa Dua Aman Puri,1990.0,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Jogging Track
100585986,Harmoni @ Eco Majestic,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Security, Lift
98692514,D'Cerrum Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,950 sq.ft.,Not Furnished,"Parking, Security, Lift
99288410,Residensi Permai,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1056 sq.ft.,Partially Furnished,"Sauna, Parking, Swimming Pool
100817781,D'Cassia Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,840 sq.ft.,Partially Furnished,"Parking, Minimart, Lift
98257618,Taman Topaz,2013.0,RM 800 per month,Selangor - Dengkil,Apartment,3.0,1.0,2.0,1055 sq.ft.,Not Furnished,"Parking, Playground, Lift
100537394,D'Cerrum Apartment,2019.0,RM 800 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,950 sq.ft.,Not Furnished,"Security, Parking, Lift
100733572,Taman Cheras Intan,2010.0,RM 800 per month,Selangor - Cheras,Apartment,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift
100617543,Palm Hill Residence,2020.0,RM 800 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Sauna
100201012,Changkat View Condominium,2009.0,RM 800 per month,Kuala Lumpur - Solaris Dutamas,Condominium,5,1.0,1.0,1100 sq.ft.,Fully Furnished,"Security, Jogging Track, Minimart
100801530,Utropolis Urbano,2018.0,RM 850 per month,Selangor - Shah Alam,Condominium,1.0,1.0,1.0,250 sq.ft.,Partially Furnished,"Parking, Gymnasium, Multipurpose hall
100661074,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,1.0,1.0,1.0,463 sq.ft.,Fully Furnished,"Parking, Security, Minimart
100661047,Casa Venicia Apartment,1990.0,RM 850 per month,Selangor - Batu Caves,Apartment,1.0,1.0,1.0,600 sq.ft.,Not Furnished,"Swimming Pool, Parking, Security
100531034,CyberSquare SOHO,2017.0,RM 850 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Parking, Security, Lift
100848715,Sfera Residency,2018.0,RM 850 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,500 sq.ft.,Partially Furnished,"Security, Minimart, Multipurpose hall
100381702,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,1.0,1.0,1.0,436 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool
100685415,Galleria Equine Park,2016.0,RM 850 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Security
100587301,Astoria Ampang,2020.0,RM 850 per month,Selangor - Ampang,Service Residence,1.0,1.0,1.0,200 sq.ft.,Fully Furnished,"Minimart, Sauna, Jogging Track
100683321,Centrus SoHo 1 @ Cyberjaya,2015.0,RM 850 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,650 sq.ft.,Not Furnished,"Gymnasium, Barbeque area, Playground
83558728,Tamarind Suites @ Cyberjaya,2016.0,RM 850 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Parking, Security, Lift
100628725,Astoria Ampang,2020.0,RM 850 per month,Selangor - Ampang,Service Residence,1.0,1.0,1.0,200 sq.ft.,Fully Furnished,"Minimart, Sauna, Jogging Track
100318450,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Apartment,1.0,1.0,1.0,463 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Security
99451214,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,1.0,1.0,1.0,465 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security
100360413,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,1.0,1.0,1.0,436 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool
100817804,Equine Residence,2021.0,RM 850 per month,Selangor - Seri Kembangan,Service Residence,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Playground, Jogging Track, Gymnasium
100698163,Kiara Plaza,2017.0,RM 850 per month,Selangor - Semenyih,Others,1.0,1.0,1.0,477 sq.ft.,Fully Furnished,"Parking, Jogging Track, Multipurpose hall
98631633,Astoria Ampang,2020.0,RM 850 per month,Selangor - Ampang,Service Residence,1.0,1.0,1.0,200 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Gymnasium
100734403,Horizon Suites,2022.0,RM 850 per month,Selangor - Dengkil,Service Residence,1.0,1.0,1.0,240 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Playground
99227497,Kiara Plaza,2017.0,RM 850 per month,Selangor - Semenyih,Others,1.0,1.0,1.0,477 sq.ft.,Fully Furnished,"Parking, Jogging Track, Multipurpose hall
100535977,Astoria Ampang,2020.0,RM 850 per month,Selangor - Ampang,Service Residence,1.0,1.0,1.0,200 sq.ft.,Fully Furnished,"Minimart, Sauna, Jogging Track
100734400,Horizon Suites,2022.0,RM 850 per month,Selangor - Dengkil,Service Residence,1.0,1.0,1.0,260 sq.ft.,Fully Furnished,"Sauna, Security, Swimming Pool
100625990,Vertex Tower @ CyberSquare,2022.0,RM 850 per month,Selangor - Cyberjaya,Service Residence,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Parking, Security, Lift
98763880,Tamarind Suites @ Cyberjaya,2016.0,RM 850 per month,Selangor - Cyberjaya,Studio,1.0,1.0,1.0,450 sq.ft.,Partially Furnished,"Parking, Security, Lift
100504704,Vista Impiana,2004.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,1.0,1.0,1.0,463 sq.ft.,Fully Furnished,"Parking, Security, Minimart
100724851,Kiara Plaza,2017.0,RM 850 per month,Selangor - Semenyih,Condominium,1.0,1.0,1.0,567 sq.ft.,Partially Furnished,"Parking, Jogging Track, Barbeque area
100636737,Kiara Plaza,2017.0,RM 850 per month,Selangor - Semenyih,Studio,1.0,1.0,1.0,477 sq.ft.,Partially Furnished,"Security, Barbeque area, Multipurpose hall
100748949,Canopy Hills,2022.0,RM 850 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Not Furnished,"Gymnasium, Security, Playground
100763200,Canopy Hills,2022.0,RM 850 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,587 sq.ft.,Partially Furnished,"Lift, Swimming Pool, Jogging Track
100535403,Indah Cempaka,2010.0,RM 850 per month,Selangor - Ampang,Apartment,2.0,1.0,1.0,700 sq.ft.,Partially Furnished,"Playground, Parking, Security"
99236357,Canopy Hills,2022.0,RM 850 per month,Selangor - Kajang,Condominium,2.0,1.0,1.0,600 sq.ft.,Not Furnished,"Jogging Track, Playground, Multipurpose hall
99168238,Juta Mines,2005.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,901 sq.ft.,Partially Furnished,"Minimart, Playground, Security
100823583,Penaga Mas,2012.0,RM 850 per month,Selangor - Puchong,Condominium,3.0,1.0,2.0,780 sq.ft.,Fully Furnished,"Parking, Security, Playground
100160632,Desa Dua Aman Puri,1990.0,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Playground"
100616493,Residensi Aman,2020.0,RM 850 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Security, Lift
100753772,Lagoon Perdana,2021.0,RM 850 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,852 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Playground
100777758,Lagoon Perdana,2021.0,RM 850 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,852 sq.ft.,Not Furnished,"Security, Gymnasium, Multipurpose hall
100609993,Pangsapuri Damai (Subang Bestari),2015.0,RM 850 per month,Selangor - Subang Bestari,Apartment,3.0,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Squash Court, Swimming Pool
100808104,Suria Kinrara,2010.0,RM 850 per month,Selangor - Bandar Kinrara,Apartment,3.0,1.0,2.0,712 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool
95171991,Residensi Permai,2020.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Gymnasium, Swimming Pool
100605877,Pangsapuri Kempas,2000.0,RM 850 per month,Selangor - Cheras,Apartment,3.0,1.0,2.0,760 sq.ft.,Partially Furnished,"Parking, Minimart, Playground
100776758,Pangsapuri Kemuning Aman,2014.0,RM 850 per month,Selangor - Shah Alam,Apartment,3.0,2.0,2.0,800 sq.ft.,Not Furnished,"Sauna, Gymnasium, Squash Court
100528202,Ascotte Boulevard,2017.0,RM 850 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,950 sq.ft.,Partially Furnished,"Parking, Security, Lift
100656544,Mewah 9 Residence,2014.0,RM 850 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Security, Parking, Lift
99959665,Desa Dua Aman Puri,1990.0,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Jogging Track, Security, Parking
100218309,Ascotte Boulevard,2017.0,RM 850 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,1100 sq.ft.,Not Furnished,"Lift, Security, Parking
100232615,D'Camellia @ Setia Ecohill,2019.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,860 sq.ft.,Not Furnished,"Gymnasium, Playground, Multipurpose hall
100797753,Residensi Permai,2020.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Gymnasium, Swimming Pool, Playground
100711514,Garden Park,2001.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,880 sq.ft.,Partially Furnished,"Minimart, Playground, Gymnasium
100768922,Vista Lavender,2000.0,RM 850 per month,Selangor - Puchong,Apartment,3.0,1.0,2.0,852 sq.ft.,Not Furnished,"Parking, Security, Lift
100588970,Flora Damansara,2015.0,RM 850 per month,Selangor - Damansara Perdana,Apartment,3.0,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
100760446,Mutiara Residences @ Serdang,2014.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,960 sq.ft.,Partially Furnished,"Gymnasium, Security, Lift
100638199,D'Cerrum Apartment,2019.0,RM 850 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,950 sq.ft.,Partially Furnished,"Parking, Security, Lift
100703572,Ascotte Boulevard,2017.0,RM 850 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
100836430,Harmoni @ Eco Majestic,2019.0,RM 850 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Security, Lift
99938511,Pangsapuri Kasuarina (Bandar Botanic),2007.0,RM 850 per month,Selangor - Klang,Apartment,3.0,1.0,2.0,900 sq.ft.,Not Furnished,"Parking, Security, Playground
100847056,Kristal Villa,2015.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1008 sq.ft.,Not Furnished,"Playground, Parking, Security
85583696,Garden Plaza @ Garden Residence,2015.0,RM 850 per month,Selangor - Cyberjaya,Service Residence,3.0,1.0,2.0,450 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Multipurpose hall
100139349,Garden Park,2001.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,883 sq.ft.,Not Furnished,"Playground, Swimming Pool, Gymnasium
100644011,D'Cerrum Apartment,2019.0,RM 850 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Security
100569519,D'Cassia Apartment,2019.0,RM 850 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,950 sq.ft.,Not Furnished,"Parking, Security, Minimart
100564697,Symphony Tower,2018.0,RM 850 per month,Selangor - Balakong,Service Residence,3.0,2.0,2.0,1114 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Barbeque area
100746408,Sri Kayangan Apartment,2001.0,RM 850 per month,Selangor - Ampang,Apartment,3.0,1.0,2.0,830 sq.ft.,Partially Furnished,"Parking, Security, Playground
100746027,Ascotte Boulevard,2017.0,RM 850 per month,Selangor - Semenyih,Service Residence,3.0,2.0,2.0,1050 sq.ft.,Partially Furnished,"Parking, Security, Lift
100683763,Juta Mines,2005.0,RM 850 per month,Selangor - Seri Kembangan,Condominium,3.0,1.0,2.0,901 sq.ft.,Partially Furnished,"Gymnasium, Security, Tennis Court
99834999,Desa Dua Aman Puri,1990.0,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Jogging Track, Security, Parking
100702539,D'Camellia @ Setia Ecohill,2019.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,820 sq.ft.,Not Furnished,"Multipurpose hall, Playground, Swimming Pool
100499425,D'Camellia @ Setia Ecohill,2019.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,950 sq.ft.,Partially Furnished,"Gymnasium, Playground, Swimming Pool
100676789,Residensi Aman,2020.0,RM 850 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Security, Lift
99994145,D'Cerrum Apartment,2019.0,RM 850 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,949 sq.ft.,Not Furnished,"Parking, Security, Lift
100244919,Taman LTAT,1998.0,RM 850 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,650 sq.ft.,Partially Furnished,"Security, Parking, Playground
100806593,Kristal Villa,2015.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1009 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
100560404,Sri Puteri Apartment,2003.0,RM 850 per month,Selangor - Ampang,Apartment,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Barbeque area, Security
100318477,Desa Dua Aman Puri,1990.0,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Security, Minimart, Jogging Track
100721371,Flora Damansara,2015.0,RM 850 per month,Selangor - Damansara Perdana,Condominium,3.0,1.0,2.0,750 sq.ft.,Fully Furnished,"Parking, Security, Lift
100667562,Residensi Permai,2020.0,RM 850 per month,Selangor - Kajang,Service Residence,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
100813648,Vista Pinggiran,2004.0,RM 850 per month,Selangor - Seri Kembangan,Apartment,3.0,1.0,2.0,815 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security
100811498,Residensi Permai,2020.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Gymnasium, Swimming Pool, Playground
100066815,Flora Damansara,2015.0,RM 850 per month,Selangor - Damansara Perdana,Condominium,3.0,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift
100785133,Lagoon Perdana,2021.0,RM 850 per month,Selangor - Petaling Jaya,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Lift
100845129,Suria Kinrara,2010.0,RM 850 per month,Selangor - Bandar Kinrara,Service Residence,3.0,1.0,2.0,712 sq.ft.,Not Furnished,"Parking, Playground, Swimming Pool
100725259,One Selayang,2009.0,RM 850 per month,Selangor - Gombak,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Playground"
100667193,Sri Tanjung (USJ 16),2007.0,RM 850 per month,Selangor - USJ,Apartment,3.0,1.0,1.0,650 sq.ft.,Not Furnished,"Jogging Track, Minimart, Playground
100505467,Sri Ria Apartments,2007.0,RM 850 per month,Selangor - Kajang,Apartment,3.0,1.0,2.0,910 sq.ft.,Partially Furnished,"Parking, Security, Lift
100306694,Garden Park,2001.0,RM 850 per month,Selangor - Kajang,Apartment,3.0,1.0,2.0,883 sq.ft.,Partially Furnished,"Parking, Security, Lift
100779994,Residensi Aman,2020.0,RM 850 per month,Selangor - Semenyih,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Parking, Security, Lift
100641932,Garden Park,2001.0,RM 850 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,880 sq.ft.,Partially Furnished,"Security, Minimart, Playground
98846464,Goodview Heights,2016.0,RM 850 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,1045 sq.ft.,Partially Furnished,"Parking, Security, Playground
100639466,D'Cassia Apartment,2019.0,RM 860 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift
100728759,D'Cassia Apartment,2019.0,RM 860 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Not Furnished,"Security, Playground, Lift
100720637,D'Cassia Apartment,2019.0,RM 870 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,850 sq.ft.,Partially Furnished,"Gymnasium, Minimart, Lift
100779584,Harmoni @ Eco Majestic,2019.0,RM 870 per month,Selangor - Semenyih,Apartment,3.0,2.0,2.0,900 sq.ft.,Not Furnished,"Parking, Security, Lift
100728119,Sri Ria Apartments,2007.0,RM 875 per month,Selangor - Kajang,Apartment,3.0,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool
100562449,Lakefront Homes @ Cyberjaya,2021.0,RM 878 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1015 sq.ft.,Partially Furnished,"Parking, Security, Lift
