ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100310075,Royal Domain Sri Putramas 2,2007.0,RM 1 800 per month,Kuala Lumpur - Jalan Kuching,Service Residence,3,1.0,2.0,1300 sq.ft.,Partially Furnished,"Security, Tennis Court, Jogging Track
100207365,Arte Plus Jalan Ampang,2018.0,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,2,1.0,2.0,589 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium
100207874,Arte Plus Jalan Ampang,2018.0,RM 2 500 per month,Kuala Lumpur - Ampang,Service Residence,4,1.0,2.0,890 sq.ft.,Fully Furnished,"Jogging Track, Playground, Gymnasium
100309878,First Residence,2012.0,RM 1 500 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Swimming Pool, Security, Gymnasium
100309826,Residensi KepongMas,2020.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
100309859,Residensi KepongMas,2020.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
100201659,Residensi KepongMas,2020.0,RM 1 400 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift
100309682,Centrio SOHO @ Pantai Hillpark,2010.0,RM 2 350 per month,Kuala Lumpur - Pantai,Studio,1,1.0,2.0,870 sq.ft.,Fully Furnished,"Parking, Minimart, Gymnasium
100309605,The Elements,2015.0,RM 1 600 per month,Kuala Lumpur - Ampang,Service Residence,1,1.0,1.0,520 sq.ft.,Fully Furnished,"Security, Sauna, Barbeque area
100309649,Bayu Tasik 1,1999.0,RM 1 350 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Partially Furnished,"Security, Minimart, Barbeque area
100309520,The Haute,2019.0,RM 2 000 per month,Kuala Lumpur - Keramat,Condominium,3,3.0,2.0,1050 sq.ft.,Partially Furnished,"Gymnasium, Multipurpose hall, Swimming Pool
100309574,The Haute,2019.0,RM 2 250 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Swimming Pool
100309570,Nidoz Residences,2019.0,RM 3 500 per month,Kuala Lumpur - Desa Petaling,Condominium,3,2.0,2.0,1400 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Parking
100258062,Endah Regal,1995.0,RM 1 500 per month,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,1141 sq.ft.,Fully Furnished,"Security, Tennis Court, Parking
100309061,Changkat View Condominium,2009.0,RM 1 800 per month,Kuala Lumpur - Solaris Dutamas,Condominium,3,1.0,2.0,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Sauna
99593982,Bam Villa,1996.0,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1100 sq.ft.,Not Furnished,"Gymnasium, Security, Swimming Pool
100309030,Residensi Suria Pantai,2020.0,RM 1 300 per month,Kuala Lumpur - Pantai,Apartment,3,1.0,2.0,810 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Security
100309018,Sentul Point Suite Apartment,2020.0,RM 1 900 per month,Kuala Lumpur - Sentul,Service Residence,2,1.0,2.0,743 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium
100308824,Maxim Citilights,2017.0,RM 1 700 per month,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1009 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Gymnasium
100250216,8 Kinrara,2016.0,RM 2 700 per month,Kuala Lumpur - Puchong,Service Residence,3,2.0,2.0,1096 sq.ft.,Fully Furnished,"Jogging Track, Playground, Gymnasium
100308488,Wangsa Metroview,2005.0,RM 1 400 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1.0,2.0,1150 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Minimart
100308167,PV9 Residences @ Taman Melati,2022.0,RM 2 200 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift
100308186,PV9 Residences @ Taman Melati,2022.0,RM 2 800 per month,Kuala Lumpur - Setapak,Condominium,4,3.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift
100308268,PV9 Residences @ Taman Melati,2022.0,RM 2 100 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift
100307777,Platinum OUG Residence,2021.0,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,"Lift, Security, Playground
100307719,Southbank Residence,2017.0,RM 1 800 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,1.0,2.0,953 sq.ft.,Partially Furnished,"Multipurpose hall, Swimming Pool, Security
100307706,Platinum OUG Residence,2021.0,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,"Gymnasium, Lift, Security
100307697,Vivo Residential @ 9 Seputeh,2018.0,RM 1 500 per month,Kuala Lumpur - Seputeh,Studio,1,1.0,1.0,505 sq.ft.,Fully Furnished,"Tennis Court, Barbeque area, Sauna
100307684,Impiana Sky Residensi,2021.0,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Parking
99331807,The Reach @ Titiwangsa,2017.0,RM 2 500 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,3.0,1433 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool
100307422,Majestic Maxim,2021.0,RM 600 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Jogging Track
99630862,Diamond Residences,2009.0,RM 1 500 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,1100 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Club house
99969523,Twin Arkz,2015.0,RM 3 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1170 sq.ft.,Fully Furnished,"Playground, Tennis Court, Barbeque area
98049852,Angkasa Condominiums,2005.0,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,950 sq.ft.,Fully Furnished,"Parking, Security, Lift
100306630,Residensi Gombak 126,2016.0,RM 1 450 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,923 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool
99326172,South View,2017.0,RM 1 999 per month,Kuala Lumpur - Bangsar South,Service Residence,2,1.0,1.0,648 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Multipurpose hall
100306316,Ativo Suites @ Damansara Avenue,2021.0,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Club house
99788070,Wangsa Metroview,2005.0,RM 1 700 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1.0,2.0,1150 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
100306060,Ativo Suites @ Damansara Avenue,2021.0,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Club house
100047392,Majestic Maxim,2021.0,RM 1 500 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Barbeque area
100172761,Maxim Citilights,2017.0,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1009 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Playground
100289333,Platinum Teratai Residence,2019.0,RM 1 800 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,930 sq.ft.,Partially Furnished,"Security, Swimming Pool, Playground
100305568,Residensi Gombak 126,2016.0,RM 1 180 per month,Kuala Lumpur - Setapak,Service Residence,2,1.0,2.0,558 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
100305158,Kiara Designer Suites,2007.0,RM 2 550 per month,Kuala Lumpur - Mont Kiara,Condominium,3,1.0,2.0,1050 sq.ft.,Fully Furnished,"Parking, Security, Lift
100304843,Ativo Suites @ Damansara Avenue,2021.0,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Club house, Security, Playground
100304772,Regalia Residence,2012.0,RM 2 000 per month,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1.0,1.0,800 sq.ft.,Fully Furnished,"Squash Court, Swimming Pool, Playground
97808952,PPA1M Metropolitan Kepong,2018.0,RM 1 200 per month,Kuala Lumpur - Kepong,Condominium,4,1.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Lift","Cooking Allowed
100257102,Majestic Maxim,2021.0,RM 1 300 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking
100304385,Platinum OUG Residence,2021.0,RM 1 700 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,"Playground, Security, Lift
100304374,Southbank Residence,2017.0,RM 2 450 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,1.0,2.0,780 sq.ft.,Fully Furnished,"Security, Barbeque area, Swimming Pool
100212570,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
100304027,The Pano,2018.0,RM 1 600 per month,Kuala Lumpur - Sentul,Service Residence,1,1.0,1.0,609 sq.ft.,Partially Furnished,"Security, Barbeque area, Multipurpose hall
100303973,Senada Residences @ KLGCC Resort,2022.0,RM 3 300 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,1.0,2.0,958 sq.ft.,Partially Furnished,"Jogging Track, Security, Parking
100303480,The Centrina,2016.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Service Residence,3,2.0,2.0,1130 sq.ft.,Partially Furnished,"Sauna, Swimming Pool, Barbeque area
100303558,Platinum OUG Residence,2021.0,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,3.0,850 sq.ft.,Partially Furnished,"Playground, Security, Lift
100303263,Arte Plus Jalan Ampang,2018.0,RM 1 550 per month,Kuala Lumpur - Ampang,Service Residence,1,1.0,1.0,679 sq.ft.,Fully Furnished,"Parking, Security, Lift
100303109,Setia SKY Residences,2011.0,RM 3 600 per month,Kuala Lumpur - KLCC,Condominium,3,2.0,3.0,1259 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security
100178915,Desa Green,1997.0,RM 1 700 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1.0,2.0,935 sq.ft.,Partially Furnished,"Playground, Security, Lift
100101493,The Centrina,2016.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2.0,2.0,872 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Sauna
100070686,Central Residence @ Sg Besi,2015.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Apartment,2,2.0,2.0,872 sq.ft.,Partially Furnished,"Barbeque area, Security, Gymnasium
99959409,Desa Green,1997.0,RM 2 000 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1.0,2.0,935 sq.ft.,Fully Furnished,"Playground, Parking, Security
100302959,Impiana Sky Residensi,2021.0,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security
100214412,Desa Green,1997.0,RM 1 700 per month,Kuala Lumpur - Taman Desa,Service Residence,3,1.0,2.0,935 sq.ft.,Partially Furnished,"Parking, Playground, Security
99293887,Residensi Rampai,2016.0,RM 1 850 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Playground
100302653,Enesta,2021.0,RM 1 550 per month,Kuala Lumpur - Kepong,Service Residence,3,1.0,2.0,916 sq.ft.,Partially Furnished,"Parking, Security, Lift
100302597,Majestic Maxim,2021.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,670 sq.ft.,Partially Furnished,"Jogging Track, Playground, Swimming Pool
100302605,Majestic Maxim,2021.0,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,819 sq.ft.,Partially Furnished,"Playground, Gymnasium, Lift
100302514,Danau Impian,1997.0,RM 1 500 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,918 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Sauna
100301950,Sentul Point Suite Apartment,2020.0,RM 1 900 per month,Kuala Lumpur - Sentul,Apartment,2,1.0,2.0,743 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Minimart
100302327,Sentul Utama Condominium,2009.0,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,877 sq.ft.,Partially Furnished,"Lift, Security, Playground
100302305,Villa Wangsamas,2010.0,RM 1 600 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,2.0,3.0,1267 sq.ft.,Partially Furnished,"Parking, Minimart, Jogging Track
100301921,Majestic Maxim,2021.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking
100301901,The Holmes 2,2021.0,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,943 sq.ft.,Partially Furnished,"Security, Sauna, Playground
97468177,The Hipster @ Taman Desa,2022.0,RM 1 600 per month,Kuala Lumpur - Taman Desa,Service Residence,3,2.0,2.0,1075 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
100301863,Platinum OUG Residence,2021.0,RM 1 500 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,"Security, Playground, Lift
100301797,Majestic Maxim,2021.0,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,819 sq.ft.,Partially Furnished,"Playground, Gymnasium, Lift
100300979,Parc 3,2021.0,RM 2 700 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,736 sq.ft.,Fully Furnished,"Barbeque area, Lift, Multipurpose hall
98164308,UNA Serviced Apartment @ Peel,2020.0,RM 2 800 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,1.0,807 sq.ft.,Fully Furnished,"Playground, Gymnasium, Swimming Pool
100273751,EkoCheras Service Apartment,2017.0,RM 2 350 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,1168 sq.ft.,Partially Furnished,"Jogging Track, Minimart, Tennis Court
98911090,8 Kinrara,2016.0,RM 2 700 per month,Kuala Lumpur - Puchong,Service Residence,3,2.0,2.0,1096 sq.ft.,Fully Furnished,"Jogging Track, Security, Swimming Pool
100300555,The Vyne,2017.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Condominium,2,1.0,2.0,855 sq.ft.,Partially Furnished,"Parking, Security, Lift
100300432,Maxim Citilights,2017.0,RM 1 199 per month,Kuala Lumpur - Sentul,Condominium,2,1.0,2.0,860 sq.ft.,Partially Furnished,"Security, Playground, Jogging Track
100300386,"SkyAwani 3 Residence, Setapak",2021.0,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Jogging Track, Playground
100300393,Palace Court,2014.0,RM 1 600 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,2.0,1313 sq.ft.,Partially Furnished,"Tennis Court, Barbeque area, Sauna
100142614,"SkyAwani 3 Residence, Setapak",2021.0,RM 1 100 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium
99948913,The Holmes 2,2021.0,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1106 sq.ft.,Partially Furnished,"Jogging Track, Sauna, Swimming Pool
97620570,The Holmes 2,2021.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,943 sq.ft.,Partially Furnished,"Security, Sauna, Playground
100300373,Danau Kota Suite Apartments,2018.0,RM 1 499 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,969 sq.ft.,Partially Furnished,"Lift, Parking, Gymnasium
100300578,Bintang Goldhill,2008.0,RM 2 650 per month,Kuala Lumpur - KLCC,Service Residence,2,1.0,2.0,1047 sq.ft.,Fully Furnished,"Security, Sauna, Gymnasium
100300265,Parc 3,2021.0,RM 2 600 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,736 sq.ft.,Fully Furnished,"Parking, Security, Lift
100300111,Tivoli Villas,1993.0,RM 1 700 per month,Kuala Lumpur - Bangsar,Condominium,1,1.0,1.0,678 sq.ft.,Partially Furnished,"Gymnasium, Squash Court, Minimart
100300192,Faber Heights,1988.0,RM 2 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,1267 sq.ft.,Fully Furnished,"Sauna, Playground, Minimart
100300178,Danau Idaman,2000.0,RM 1 400 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,928 sq.ft.,Partially Furnished,"Swimming Pool, Security, Tennis Court
100299964,Cengal Condominium,2001.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,900 sq.ft.,Fully Furnished,"Security, Playground, Parking"
100283897,Pantai Hillpark 2,1990.0,RM 1 700 per month,Kuala Lumpur - Bangsar South,Condominium,3,1.0,2.0,1103 sq.ft.,Fully Furnished,"Parking, Security, Lift
100299532,Bayu Tasik 2,1998.0,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Fully Furnished,"Parking, Security, Lift
96834683,Unio Residence,2021.0,RM 1 800 per month,Kuala Lumpur - Kepong,Service Residence,2,2.0,2.0,866 sq.ft.,Partially Furnished,"Playground, Jogging Track, Parking
100254294,M City,2016.0,RM 7 000 per month,Kuala Lumpur - KL City,Service Residence,4,2.0,5.0,1804 sq.ft.,Partially Furnished,"Security, Playground, Jogging Track
100218019,Cendana Apartment,2008.0,RM 950 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,650 sq.ft.,Partially Furnished,"Minimart, Playground, Gymnasium
100298973,The Era,2021.0,RM 2 600 per month,Kuala Lumpur - Segambut,Service Residence,2,1.0,2.0,883 sq.ft.,Fully Furnished,"Playground, Security, Sauna
100298647,Bennington Residences @ SkyArena,2019.0,RM 1 000 per month,Kuala Lumpur - Setapak,Condominium,1,2.0,1.0,301 sq.ft.,Not Furnished,"Parking, Security, Lift
100298521,Ativo Suites @ Damansara Avenue,2021.0,RM 2 200 per month,Kuala Lumpur - Sri Damansara,Condominium,1,1.0,1.0,499 sq.ft.,Fully Furnished,"Security, Lift, Club house
97107881,Suria Kipark Damansara,2009.0,RM 1 000 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,958 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground
92367206,Binjai Residency,2007.0,RM 5 950 per month,Kuala Lumpur - KLCC,Condominium,4,2.0,4.0,2178 sq.ft.,Partially Furnished,"Security, Swimming Pool, Sauna
99131398,Platinum Splendor Residensi Semarak,2020.0,RM 2 899 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1065 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Sauna
100297900,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Parking, Security, Lift
100297919,The Haute,2019.0,RM 2 100 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1050 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Parking
96833412,Platinum Splendor Residensi Semarak,2020.0,RM 1 799 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1065 sq.ft.,Partially Furnished,"Parking, Security, Lift
96696657,Platinum Splendor Residensi Semarak,2020.0,RM 1 900 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1065 sq.ft.,Partially Furnished,"Parking, Security, Lift
97301150,Platinum Splendor Residensi Semarak,2020.0,RM 1 900 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1065 sq.ft.,Partially Furnished,"Parking, Security, Lift
97030726,Platinum Splendor Residensi Semarak,2020.0,RM 1 500 per month,Kuala Lumpur - Keramat,Condominium,4,2.0,2.0,1065 sq.ft.,Not Furnished,"Parking, Security, Lift
100264422,Residensi Rampai,2016.0,RM 1 750 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area
100297776,Maxim Residences,2017.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,1050 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking
100297721,Arte Plus Jalan Ampang,2018.0,RM 1 550 per month,Kuala Lumpur - Ampang,Condominium,1,1.0,1.0,679 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium
100297695,PV9 Residences @ Taman Melati,2022.0,RM 2 800 per month,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift
100297692,Majestic Maxim,2021.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,650 sq.ft.,Not Furnished,"Playground, Lift, Jogging Track
100297367,Melur Apartment (Sentul),2006.0,RM 1 750 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1065 sq.ft.,Fully Furnished,"Minimart, Security, Parking
100297113,The Era,2021.0,RM 2 800 per month,Kuala Lumpur - Segambut,Service Residence,3,2.0,2.0,1033 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Swimming Pool
99774128,Ascenda Residences @ SkyArena Setapak,2017.0,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,908 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Parking
100296882,The Henge Kepong,2019.0,RM 2 299 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,2.0,1100 sq.ft.,Fully Furnished,"Squash Court, Jogging Track, Club house
100297020,M Centura,2021.0,RM 2 480 per month,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Gymnasium, Sauna
99774117,Danau Kota Suite Apartments,2018.0,RM 1 350 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,829 sq.ft.,Not Furnished,"Parking, Jogging Track, Security
99774123,Ascenda Residences @ SkyArena Setapak,2017.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,908 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Parking
100084447,Majestic Maxim,2021.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,819 sq.ft.,Partially Furnished,"Parking, Security, Jogging Track
100296733,The Hipster @ Taman Desa,2022.0,RM 1 488 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,958 sq.ft.,Partially Furnished,"Gymnasium, Lift, Squash Court
